Garrett Harlan - Joyce Law Firm,https://www.google.com/maps/place/Garrett+Harlan+-+Joyce+Law+Firm/data=!4m7!3m6!1s0x87c96b23ad865495:0x3b34a7addc41fce0!8m2!3d34.7519275!4d-92.1313785!16s%2Fg%2F11n04g7jxh!19sChIJlVSGrSNryYcR4PxB3K2nNDs?authuser=0&hl=en&rclk=1
"Mays, Byrd & O'Guinn, PLLC.","https://www.google.com/maps/place/Mays,+Byrd+%26+O%27Guinn,+PLLC./data=!4m7!3m6!1s0x87d2bbcab027544b:0xa64b5c89dc998413!8m2!3d34.7469568!4d-92.2732239!16s%2Fg%2F11qqynjyb3!19sChIJS1QnsMq70ocRE4SZ3IlcS6Y?authuser=0&hl=en&rclk=1"
"Willard Proctor, Jr., P.A.","https://www.google.com/maps/place/Willard+Proctor,+Jr.,+P.A./data=!4m7!3m6!1s0x87d2bb37931bc645:0xfcc0f1c7e828e75!8m2!3d34.724358!4d-92.282862!16s%2Fg%2F1262vv9h2!19sChIJRcYbkze70ocRdY6CfhwPzA8?authuser=0&hl=en&rclk=1"
wh Law,https://www.google.com/maps/place/wh+Law/data=!4m7!3m6!1s0x87d2bc8225815d07:0xd8b533468a159680!8m2!3d34.7550633!4d-92.2684105!16s%2Fg%2F1tfl0rc7!19sChIJB12BJYK80ocRgJYVikYztdg?authuser=0&hl=en&rclk=1
Degen D. Clow - Attorney,https://www.google.com/maps/place/Degen+D.+Clow+-+Attorney/data=!4m7!3m6!1s0x87d2bd05e2e8e485:0x342d4d9175b31e4a!8m2!3d34.613944!4d-92.5001778!16s%2Fg%2F11h4kyj34c!19sChIJheTo4gW90ocRSh6zdZFNLTQ?authuser=0&hl=en&rclk=1
Rainwater Holt & Sexton,https://www.google.com/maps/place/Rainwater+Holt+%26+Sexton/data=!4m7!3m6!1s0x87cd5777c775de13:0x33146a9fe22de1ce!8m2!3d34.6124475!4d-92.5100698!16s%2Fg%2F11fm2_l5tr!19sChIJE951x3dXzYcRzuEt4p9qFDM?authuser=0&hl=en&rclk=1
"Daniel A. Webb, P.A.","https://www.google.com/maps/place/Daniel+A.+Webb,+P.A./data=!4m7!3m6!1s0x87d2bb64ff7b3179:0xf4a989847f73a29c!8m2!3d34.74799!4d-92.2725798!16s%2Fg%2F1tg9np06!19sChIJeTF7_2S70ocRnKJzf4SJqfQ?authuser=0&hl=en&rclk=1"
"Natural State Law, PLLC","https://www.google.com/maps/place/Natural+State+Law,+PLLC/data=!4m7!3m6!1s0x87d2a6b3e1385de9:0x3b58f69d1f7bf637!8m2!3d34.7453926!4d-92.3951659!16s%2Fg%2F11gmyx9749!19sChIJ6V044bOm0ocRN_Z7H532WDs?authuser=0&hl=en&rclk=1"
Sanford Law Firm,https://www.google.com/maps/place/Sanford+Law+Firm/data=!4m7!3m6!1s0x87d2a6b309ad6271:0xcee7149860b82f59!8m2!3d34.7491988!4d-92.3952762!16s%2Fg%2F1thxr54l!19sChIJcWKtCbOm0ocRWS-4YJgU584?authuser=0&hl=en&rclk=1
wh Law,https://www.google.com/maps/place/wh+Law/data=!4m7!3m6!1s0x87cd565568a83543:0xffae97982db012bc!8m2!3d34.613944!4d-92.5001778!16s%2Fg%2F11dxcsyyr3!19sChIJQzWoaFVWzYcRvBKwLZiXrv8?authuser=0&hl=en&rclk=1
