District Attorney,https://www.google.com/maps/place/District+Attorney/data=!4m7!3m6!1s0x57311bc14c8cadf5:0xcf66c0fbfb319b20!8m2!3d64.4979417!4d-165.4096615!16s%2Fg%2F1thcmhzk!19sChIJ9a2MTMEbMVcRIJsx-_vAZs8?authuser=0&hl=en&rclk=1
Lewis & Thomas PC,https://www.google.com/maps/place/Lewis+%26+Thomas+PC/data=!4m7!3m6!1s0x57311bc6b14a1721:0x8c70f0274620b4ae!8m2!3d64.4984795!4d-165.4087465!16s%2Fg%2F1v4psqz4!19sChIJIRdKscYbMVcRrrQgRifwcIw?authuser=0&hl=en&rclk=1
Public Defender,https://www.google.com/maps/place/Public+Defender/data=!4m7!3m6!1s0x57311bc1530ff5c1:0x6f1a406389a430c6!8m2!3d64.4979557!4d-165.408675!16s%2Fg%2F1th6335t!19sChIJwfUPU8EbMVcRxjCkiWNAGm8?authuser=0&hl=en&rclk=1
Alaska Legal Services Corporation - Nome Office,https://www.google.com/maps/place/Alaska+Legal+Services+Corporation+-+Nome+Office/data=!4m7!3m6!1s0x57311bc154e58149:0x73c1b097de202c7b!8m2!3d64.4976014!4d-165.405264!16s%2Fg%2F1vtzgyvl!19sChIJSYHlVMEbMVcReywg3pewwXM?authuser=0&hl=en&rclk=1
