"Massey, Stotser & Nichols, P.C.","https://www.google.com/maps/place/Massey,+Stotser+%26+Nichols,+P.C./data=!4m7!3m6!1s0x88890db07c6a601b:0x9063996afa0290b3!8m2!3d33.605773!4d-86.6334747!16s%2Fg%2F1tj_5_ll!19sChIJG2BqfLANiYgRs5AC-mqZY5A?authuser=0&hl=en&rclk=1"
"Magic City Law, LLC","https://www.google.com/maps/place/Magic+City+Law,+LLC/data=!4m7!3m6!1s0x8889198f4da616c3:0x3a80139df8ae19f3!8m2!3d33.5071808!4d-86.7609396!16s%2Fg%2F12hrmlsh5!19sChIJwxamTY8ZiYgR8xmu-J0TgDo?authuser=0&hl=en&rclk=1"
"Guster Law Firm, LLC","https://www.google.com/maps/place/Guster+Law+Firm,+LLC/data=!4m7!3m6!1s0x88891b97bba13cff:0xe968fa60c4be562c!8m2!3d33.6120858!4d-86.6880667!16s%2Fg%2F1tlkd3y1!19sChIJ_zyhu5cbiYgRLFa-xGD6aOk?authuser=0&hl=en&rclk=1"
"Dan Crane Law, PC","https://www.google.com/maps/place/Dan+Crane+Law,+PC/data=!4m7!3m6!1s0x88891b962bf3143b:0x75a6273ecdd32d71!8m2!3d33.5978456!4d-86.6927607!16s%2Fg%2F11b63vplq7!19sChIJOxTzK5YbiYgRcS3TzT4npnU?authuser=0&hl=en&rclk=1"
Cotney Elder Law,https://www.google.com/maps/place/Cotney+Elder+Law/data=!4m7!3m6!1s0x888903f12f0aa76d:0xd34e8353f2d1f13!8m2!3d33.6520092!4d-86.8275958!16s%2Fg%2F11bx9x7xrz!19sChIJbacKL_EDiYgREx8tPzXoNA0?authuser=0&hl=en&rclk=1
"Eastwood, Estate and Probate Law","https://www.google.com/maps/place/Eastwood,+Estate+and+Probate+Law/data=!4m7!3m6!1s0x88891b905de24d27:0xf1c7f65bb4ba9dbb!8m2!3d33.5191944!4d-86.8097162!16s%2Fg%2F11c6f20w88!19sChIJJ03iXZAbiYgRu526tFv2x_E?authuser=0&hl=en&rclk=1"
"Lewis & Feldman, LLC","https://www.google.com/maps/place/Lewis+%26+Feldman,+LLC/data=!4m7!3m6!1s0x88891b96ef351d45:0xa4a327d020dd1893!8m2!3d33.501758!4d-86.794377!16s%2Fg%2F1tq8k9r1!19sChIJRR0175YbiYgRkxjdINAno6Q?authuser=0&hl=en&rclk=1"
"Trussell, Funderburg, Rea, Bell, & Furgerson, P.C.","https://www.google.com/maps/place/Trussell,+Funderburg,+Rea,+Bell,+%26+Furgerson,+P.C./data=!4m7!3m6!1s0x88897d170929c4b1:0xebdb21972ba053c9!8m2!3d33.5857579!4d-86.2854217!16s%2Fg%2F1tfnzc2t!19sChIJscQpCRd9iYgRyVOgK5ch2-s?authuser=0&hl=en&rclk=1"
Revill Law Firm,https://www.google.com/maps/place/Revill+Law+Firm/data=!4m7!3m6!1s0x14e3c368077d0b3f:0xd2fa28b291d03886!8m2!3d33.5157301!4d-86.8051413!16s%2Fg%2F11b6yjy0vf!19sChIJPwt9B2jD4xQRhjjQkbIo-tI?authuser=0&hl=en&rclk=1
"Hare, Wynn, Newell & Newton, LLP","https://www.google.com/maps/place/Hare,+Wynn,+Newell+%26+Newton,+LLP/data=!4m7!3m6!1s0x88891b96ea3da825:0xe1509c87e9070956!8m2!3d33.5166863!4d-86.805675!16s%2Fg%2F1tcwmb0r!19sChIJJag96pYbiYgRVgkH6YecUOE?authuser=0&hl=en&rclk=1"
Charlotte Christian Law,https://www.google.com/maps/place/Charlotte+Christian+Law/data=!4m7!3m6!1s0x88891b96dd2bea29:0x67a29ec3f4b7abcc!8m2!3d33.5142579!4d-86.8081469!16s%2Fg%2F11c0xn_5dz!19sChIJKeor3ZYbiYgRzKu39MOeomc?authuser=0&hl=en&rclk=1
Norris Injury Lawyers,https://www.google.com/maps/place/Norris+Injury+Lawyers/data=!4m7!3m6!1s0x8889199feebd92b1:0x67f1e5aff7c005d4!8m2!3d33.4644083!4d-86.825875!16s%2Fg%2F1v_z9p2c!19sChIJsZK97p8ZiYgR1AXA96_l8Wc?authuser=0&hl=en&rclk=1
"Solano Law Firm, LLC","https://www.google.com/maps/place/Solano+Law+Firm,+LLC/data=!4m7!3m6!1s0x88891723b812590b:0x13061e7291c1f04f!8m2!3d33.4374957!4d-86.7242213!16s%2Fg%2F11f7t_jt6d!19sChIJC1kSuCMXiYgRT_DBkXIeBhM?authuser=0&hl=en&rclk=1"
Cory Watson Attorneys,https://www.google.com/maps/place/Cory+Watson+Attorneys/data=!4m7!3m6!1s0x88891bc441294029:0x772afa42c77eb44!8m2!3d33.5030185!4d-86.794367!16s%2Fg%2F1td0h86h!19sChIJKUApQcQbiYgRROt3LKSvcgc?authuser=0&hl=en&rclk=1
"Friedman Law Firm, P.C.","https://www.google.com/maps/place/Friedman+Law+Firm,+P.C./data=!4m7!3m6!1s0x88891bd7c792c6d1:0xb92a8b8573c1aee!8m2!3d33.4803465!4d-86.7762245!16s%2Fg%2F1tdskk4p!19sChIJ0caSx9cbiYgR7ho8V7iokgs?authuser=0&hl=en&rclk=1"
