Law Office of David I. Karp,https://www.google.com/maps/place/Law+Office+of+David+I.+Karp/data=!4m7!3m6!1s0x86d6739e909fb227:0x35286af8e70e55a0!8m2!3d32.304669!4d-110.97959!16s%2Fg%2F1tggbds0!19sChIJJ7KfkJ5z1oYRoFUO5_hqKDU?authuser=0&hl=en&rclk=1
"Doug Newborn Law Firm, PLLC","https://www.google.com/maps/place/Doug+Newborn+Law+Firm,+PLLC/data=!4m7!3m6!1s0x86d670e049920e53:0x6fab3964b45d8efa!8m2!3d32.3395843!4d-110.9781494!16s%2Fg%2F11c43cdmsk!19sChIJUw6SSeBw1oYR-o5dtGQ5q28?authuser=0&hl=en&rclk=1"
Edward F. Cohn Attorney At Law,https://www.google.com/maps/place/Edward+F.+Cohn+Attorney+At+Law/data=!4m7!3m6!1s0x86d6736d43849fb3:0x2402c713c617fd13!8m2!3d32.3420857!4d-110.9763011!16s%2Fg%2F11c30qc092!19sChIJs5-EQ21z1oYRE_0XxhPHAiQ?authuser=0&hl=en&rclk=1
"Snow, Carpio & Weekley, PLC","https://www.google.com/maps/place/Snow,+Carpio+%26+Weekley,+PLC/data=!4m7!3m6!1s0x86d67056ab885fa1:0xe016164503f2cb54!8m2!3d32.2505486!4d-110.9398142!16s%2Fg%2F1td05hj7!19sChIJoV-Iq1Zw1oYRVMvyA0UWFuA?authuser=0&hl=en&rclk=1"
"Fleishman Law, PLC","https://www.google.com/maps/place/Fleishman+Law,+PLC/data=!4m7!3m6!1s0x86d67348739c2d8d:0x1feb0a56f954498f!8m2!3d32.3364105!4d-110.9761581!16s%2Fg%2F11cntj9bf_!19sChIJjS2cc0hz1oYRj0lU-VYK6x8?authuser=0&hl=en&rclk=1"
Goldberg & Osborne,https://www.google.com/maps/place/Goldberg+%26+Osborne/data=!4m7!3m6!1s0x86d670e02b34ff33:0x11ef2aa2fba5e230!8m2!3d32.2859446!4d-110.961775!16s%2Fg%2F1tjyp4p8!19sChIJM_80K-Bw1oYRMOKl-6Iq7xE?authuser=0&hl=en&rclk=1
Mortensen Law Offices,https://www.google.com/maps/place/Mortensen+Law+Offices/data=!4m7!3m6!1s0x86d6739974f2a9f9:0x2327b2e8de803287!8m2!3d32.300414!4d-110.979118!16s%2Fg%2F1tfbtb0m!19sChIJ-anydJlz1oYRhzKA3uiyJyM?authuser=0&hl=en&rclk=1
Law Offices of Arthur V. Gage –Tucson,https://www.google.com/maps/place/Law+Offices+of+Arthur+V.+Gage+%E2%80%93Tucson/data=!4m7!3m6!1s0x86d67171b8f4a7e9:0x9e311ff9624f4ca6!8m2!3d32.253588!4d-110.9615908!16s%2Fg%2F1tdlvqjm!19sChIJ6af0uHFx1oYRpkxPYvkfMZ4?authuser=0&hl=en&rclk=1
Jeff GOULD Law,https://www.google.com/maps/place/Jeff+GOULD+Law/data=!4m7!3m6!1s0x86d674b2844d0f35:0x8119124e005c3283!8m2!3d32.3440546!4d-111.010895!16s%2Fg%2F11gd67st1g!19sChIJNQ9NhLJ01oYRgzJcAE4SGYE?authuser=0&hl=en&rclk=1
"Giordano & Heckele, PLLC","https://www.google.com/maps/place/Giordano+%26+Heckele,+PLLC/data=!4m7!3m6!1s0x86d670e1b63261c7:0x56d9a02f0e559352!8m2!3d32.2542822!4d-110.9442069!16s%2Fg%2F1tdvvrl9!19sChIJx2EytuFw1oYRUpNVDi-g2VY?authuser=0&hl=en&rclk=1"
