"Trussell, Funderburg, Rea, Bell, & Furgerson, P.C.","https://www.google.com/maps/place/Trussell,+Funderburg,+Rea,+Bell,+%26+Furgerson,+P.C./data=!4m7!3m6!1s0x88897d170929c4b1:0xebdb21972ba053c9!8m2!3d33.5857579!4d-86.2854217!16s%2Fg%2F1tfnzc2t!19sChIJscQpCRd9iYgRyVOgK5ch2-s?authuser=0&hl=en&rclk=1"
"Pruitt & Richardson, P.C.","https://www.google.com/maps/place/Pruitt+%26+Richardson,+P.C./data=!4m7!3m6!1s0x88897d17120b4fb7:0x92a0d8ae031f299a!8m2!3d33.5853725!4d-86.2891065!16s%2Fg%2F1tc_rsgh!19sChIJt08LEhd9iYgRmikfA67YoJI?authuser=0&hl=en&rclk=1"
"Law Office Of Laurie Mize Henderson, P.C.","https://www.google.com/maps/place/Law+Office+Of+Laurie+Mize+Henderson,+P.C./data=!4m7!3m6!1s0x88897d17bc1da971:0x8609accb43302150!8m2!3d33.586162!4d-86.285415!16s%2Fg%2F11byl5y9_h!19sChIJcakdvBd9iYgRUCEwQ8usCYY?authuser=0&hl=en&rclk=1"
"Walter W. Kennedy, Attorney at Law","https://www.google.com/maps/place/Walter+W.+Kennedy,+Attorney+at+Law/data=!4m7!3m6!1s0x88897d17924545bf:0xd7270c6ff29694ed!8m2!3d33.585921!4d-86.286091!16s%2Fg%2F1v6p51j4!19sChIJv0VFkhd9iYgR7ZSW8m8MJ9c?authuser=0&hl=en&rclk=1"
Stephanie Bain P.C.,https://www.google.com/maps/place/Stephanie+Bain+P.C./data=!4m7!3m6!1s0x88897d17b05ed39f:0xd77a34ed57739980!8m2!3d33.586326!4d-86.284949!16s%2Fg%2F1vcl4jgp!19sChIJn9NesBd9iYgRgJlzV-00etc?authuser=0&hl=en&rclk=1
Jared B. Arnold,https://www.google.com/maps/place/Jared+B.+Arnold/data=!4m7!3m6!1s0x88897d1026c5ae49:0x507b32b61c4e40b9!8m2!3d33.509271!4d-86.1878294!16s%2Fg%2F1260krsc0!19sChIJSa7FJhB9iYgRuUBOHLYye1A?authuser=0&hl=en&rclk=1
Law Offices of Joey Stevens,https://www.google.com/maps/place/Law+Offices+of+Joey+Stevens/data=!4m7!3m6!1s0x88897ceb26e30d21:0xcf18e7d57b4ff5a1!8m2!3d33.588164!4d-86.284056!16s%2Fg%2F1hc28jplq!19sChIJIQ3jJut8iYgRofVPe9XnGM8?authuser=0&hl=en&rclk=1
Brown Stansel A III Atty,https://www.google.com/maps/place/Brown+Stansel+A+III+Atty/data=!4m7!3m6!1s0x88897d19d2d35905:0xbe74dc86ea7f6c59!8m2!3d33.587265!4d-86.287447!16s%2Fg%2F1vppt8xt!19sChIJBVnT0hl9iYgRWWx_6obcdL4?authuser=0&hl=en&rclk=1
Sarah M Brazzolotto LLC,https://www.google.com/maps/place/Sarah+M+Brazzolotto+LLC/data=!4m7!3m6!1s0x88897d17bbfa684b:0x17b2a8ebf4cf3ce5!8m2!3d33.5861571!4d-86.285324!16s%2Fg%2F1vg6vhqw!19sChIJS2j6uxd9iYgR5TzP9Ouoshc?authuser=0&hl=en&rclk=1
Holladay Law Office,https://www.google.com/maps/place/Holladay+Law+Office/data=!4m7!3m6!1s0x88897d1782bbaa2f:0x9c0f7889da01e036!8m2!3d33.5867805!4d-86.2859954!16s%2Fg%2F1tg6wgfl!19sChIJL6q7ghd9iYgRNuAB2ol4D5w?authuser=0&hl=en&rclk=1
Pruitt Bill,https://www.google.com/maps/place/Pruitt+Bill/data=!4m7!3m6!1s0x88897d143bba50ed:0x839db136b70e466e!8m2!3d33.5854117!4d-86.2891115!16s%2Fg%2F1tf667b_!19sChIJ7VC6OxR9iYgRbkYOtzaxnYM?authuser=0&hl=en&rclk=1
"Law Offices of Michael A. Dillard, LLC","https://www.google.com/maps/place/Law+Offices+of+Michael+A.+Dillard,+LLC/data=!4m7!3m6!1s0x88897d1797a29337:0x7db0e1e4abc4eb96!8m2!3d33.5866432!4d-86.2859491!16s%2Fg%2F1hhlfls3z!19sChIJN5Oilxd9iYgRluvEq-ThsH0?authuser=0&hl=en&rclk=1"
The Tudisco Law Firm,https://www.google.com/maps/place/The+Tudisco+Law+Firm/data=!4m7!3m6!1s0x88897d17bd0d4c71:0xdd19627398b40567!8m2!3d33.5866663!4d-86.2859817!16s%2Fg%2F1w0j4z4s!19sChIJcUwNvRd9iYgRZwW0mHNiGd0?authuser=0&hl=en&rclk=1
"Philip J. Roberson, Attorney at Law","https://www.google.com/maps/place/Philip+J.+Roberson,+Attorney+at+Law/data=!4m7!3m6!1s0x88897d9b937dcae3:0xdb2273a6eb0d012d!8m2!3d33.5862915!4d-86.2849484!16s%2Fg%2F11qh19n4yc!19sChIJ48p9k5t9iYgRLQEN66ZzIts?authuser=0&hl=en&rclk=1"
William A McWhorter,https://www.google.com/maps/place/William+A+McWhorter/data=!4m7!3m6!1s0x88897d17a4b4c9f5:0x7335d14fa0ed460c!8m2!3d33.5861724!4d-86.2853449!16s%2Fg%2F1tfvtq8n!19sChIJ9cm0pBd9iYgRDEbtoE_RNXM?authuser=0&hl=en&rclk=1
