"The Carter Law Firm, LLC","https://www.google.com/maps/place/The+Carter+Law+Firm,+LLC/data=!4m7!3m6!1s0x88890492c424ad33:0x6806150dcc55cba8!8m2!3d33.6029126!4d-86.7974948!16s%2Fg%2F1tj74cbz!19sChIJM60kxJIEiYgRqMtVzA0VBmg?authuser=0&hl=en&rclk=1"
"Meredith Logan, Attorney at Law","https://www.google.com/maps/place/Meredith+Logan,+Attorney+at+Law/data=!4m7!3m6!1s0x8889040351c95555:0x7f34a683796ed488!8m2!3d33.6422109!4d-86.7979047!16s%2Fg%2F11f63xzbp8!19sChIJVVXJUQMEiYgRiNRueYOmNH8?authuser=0&hl=en&rclk=1"
"Jillian Lewis Graham, Attorney at Law","https://www.google.com/maps/place/Jillian+Lewis+Graham,+Attorney+at+Law/data=!4m7!3m6!1s0x8889057c8eb96cd7:0xbf8a197c0edbf82c!8m2!3d33.6611612!4d-86.812434!16s%2Fg%2F11p5ndc9h_!19sChIJ12y5jnwFiYgRLPjbDnwZir8?authuser=0&hl=en&rclk=1"
Debra L Belcher Law Office,https://www.google.com/maps/place/Debra+L+Belcher+Law+Office/data=!4m7!3m6!1s0x8889040c160daf5d:0xf8f06376f7c9cd58!8m2!3d33.6489406!4d-86.8155376!16s%2Fg%2F1ttyxhj5!19sChIJXa8NFgwEiYgRWM3J93Zj8Pg?authuser=0&hl=en&rclk=1
Cotney Elder Law,https://www.google.com/maps/place/Cotney+Elder+Law/data=!4m7!3m6!1s0x888903f12f0aa76d:0xd34e8353f2d1f13!8m2!3d33.6520092!4d-86.8275958!16s%2Fg%2F11bx9x7xrz!19sChIJbacKL_EDiYgREx8tPzXoNA0?authuser=0&hl=en&rclk=1
Dummier Young LLC,https://www.google.com/maps/place/Dummier+Young+LLC/data=!4m7!3m6!1s0x888903f65d4d05cf:0x238aa900547e14e9!8m2!3d33.649876!4d-86.8145413!16s%2Fg%2F1hdzd6vq2!19sChIJzwVNXfYDiYgR6RR-VACpiiM?authuser=0&hl=en&rclk=1
"Dan Crane Law, PC","https://www.google.com/maps/place/Dan+Crane+Law,+PC/data=!4m7!3m6!1s0x88891b962bf3143b:0x75a6273ecdd32d71!8m2!3d33.5978456!4d-86.6927607!16s%2Fg%2F11b63vplq7!19sChIJOxTzK5YbiYgRcS3TzT4npnU?authuser=0&hl=en&rclk=1"
Carlisle & Carlisle PC,https://www.google.com/maps/place/Carlisle+%26+Carlisle+PC/data=!4m7!3m6!1s0x88890531d3c4f505:0x22abbd460c354620!8m2!3d33.581079!4d-86.7694365!16s%2Fg%2F1tgdtxl4!19sChIJBfXE0zEFiYgRIEY1DEa9qyI?authuser=0&hl=en&rclk=1
"Guster Law Firm, LLC","https://www.google.com/maps/place/Guster+Law+Firm,+LLC/data=!4m7!3m6!1s0x88891b97bba13cff:0xe968fa60c4be562c!8m2!3d33.6120858!4d-86.6880667!16s%2Fg%2F1tlkd3y1!19sChIJ_zyhu5cbiYgRLFa-xGD6aOk?authuser=0&hl=en&rclk=1"
"Pittman, Dutton, Hellums, Bradley & Mann, P.C.","https://www.google.com/maps/place/Pittman,+Dutton,+Hellums,+Bradley+%26+Mann,+P.C./data=!4m7!3m6!1s0x88890e3d8465ea4b:0xd39d05299bb3bbe6!8m2!3d33.5193301!4d-86.8097533!16s%2Fg%2F1tc_lxn9!19sChIJS-plhD0OiYgR5ruzmykFndM?authuser=0&hl=en&rclk=1"
"Turnbull, Holcomb & LeMoine, PC","https://www.google.com/maps/place/Turnbull,+Holcomb+%26+LeMoine,+PC/data=!4m7!3m6!1s0x88891be98b23252f:0x7ed753613f4571c8!8m2!3d33.5200893!4d-86.8068696!16s%2Fg%2F11fm39kvbk!19sChIJLyUji-kbiYgRyHFFP2FT134?authuser=0&hl=en&rclk=1"
Virtus Law Group,https://www.google.com/maps/place/Virtus+Law+Group/data=!4m7!3m6!1s0x88891b00f304696f:0x119c1d676f9a34f6!8m2!3d33.525301!4d-86.7751336!16s%2Fg%2F11lg2w7pt7!19sChIJb2kE8wAbiYgR9jSab2cdnBE?authuser=0&hl=en&rclk=1
"Hollis, Wright & Clay, P.C.","https://www.google.com/maps/place/Hollis,+Wright+%26+Clay,+P.C./data=!4m7!3m6!1s0x88891b90de822323:0xd71fef143340930f!8m2!3d33.515082!4d-86.80219!16s%2Fg%2F1tgpyzlb!19sChIJIyOC3pAbiYgRD5NAMxTvH9c?authuser=0&hl=en&rclk=1"
Brock & Stout Attorneys at Law,https://www.google.com/maps/place/Brock+%26+Stout+Attorneys+at+Law/data=!4m7!3m6!1s0x88891b911ee77ee5:0x1a9e53ce60d4762d!8m2!3d33.5184334!4d-86.7759828!16s%2Fg%2F11b6txy938!19sChIJ5X7nHpEbiYgRLXbUYM5Tnho?authuser=0&hl=en&rclk=1
"Goldasich, Vick & Fulk","https://www.google.com/maps/place/Goldasich,+Vick+%26+Fulk/data=!4m7!3m6!1s0x88891b96ef34fd49:0x8f14562ec1bb7b43!8m2!3d33.5173716!4d-86.8051257!16s%2Fg%2F1tcw8yx8!19sChIJSf0075YbiYgRQ3u7wS5WFI8?authuser=0&hl=en&rclk=1"
