"Jordan M. Copeland, Attorney At Law","https://www.google.com/maps/place/Jordan+M.+Copeland,+Attorney+At+Law/data=!4m7!3m6!1s0x88895bc107a82bb9:0xff27f87fa508e232!8m2!3d33.2699873!4d-86.3552936!16s%2Fg%2F1tk1zthb!19sChIJuSuoB8FbiYgRMuIIpX_4J_8?authuser=0&hl=en&rclk=1"
Shaw & Associates LLC,https://www.google.com/maps/place/Shaw+%26+Associates+LLC/data=!4m7!3m6!1s0x88895bc1422db1a3:0x6cf25257f617ea50!8m2!3d33.2700014!4d-86.3552992!16s%2Fg%2F1tfkgbl9!19sChIJo7EtQsFbiYgRUOoX9ldS8mw?authuser=0&hl=en&rclk=1
Mitchell & Graham PC,https://www.google.com/maps/place/Mitchell+%26+Graham+PC/data=!4m7!3m6!1s0x88895bebb4e45fad:0x2fbffdc01b19a8b1!8m2!3d33.2755182!4d-86.3544512!16s%2Fg%2F1tf87vyd!19sChIJrV_ktOtbiYgRsagZG8D9vy8?authuser=0&hl=en&rclk=1
Rumsey & Wilkins: Rumsey Robert,https://www.google.com/maps/place/Rumsey+%26+Wilkins:+Rumsey+Robert/data=!4m7!3m6!1s0x888bfd652f470d97:0x49c2746613d6005e!8m2!3d33.1692316!4d-86.248513!16s%2Fg%2F1vlzc40_!19sChIJlw1HL2X9i4gRXgDWE2Z0wkk?authuser=0&hl=en&rclk=1
"Wayne Simmons Law Firm, LLC","https://www.google.com/maps/place/Wayne+Simmons+Law+Firm,+LLC/data=!4m7!3m6!1s0x88895b84f3f11d79:0x664345f7fbc59688!8m2!3d32.5762265!4d-86.6807364!16s%2Fg%2F11gbww9rs2!19sChIJeR3x84RbiYgRiJbF-_dFQ2Y?authuser=0&hl=en&rclk=1"
Michael R Booker PC,https://www.google.com/maps/place/Michael+R+Booker+PC/data=!4m7!3m6!1s0x888bfd63672d6ccb:0xd883bd24e4d376d3!8m2!3d33.1706532!4d-86.2529671!16s%2Fg%2F1tgpc11n!19sChIJy2wtZ2P9i4gR03bT5CS9g9g?authuser=0&hl=en&rclk=1
Livingston & Harkins,https://www.google.com/maps/place/Livingston+%26+Harkins/data=!4m7!3m6!1s0x888bfd7cbca2fa3f:0x88e602a83a3ec905!8m2!3d33.1687818!4d-86.2519873!16s%2Fg%2F1th87x64!19sChIJP_qivHz9i4gRBck-OqgC5og?authuser=0&hl=en&rclk=1
Proctor & Vaughn,https://www.google.com/maps/place/Proctor+%26+Vaughn/data=!4m7!3m6!1s0x888bfd6369972f23:0x9c55baf199223b8!8m2!3d33.1705886!4d-86.2524611!16s%2Fg%2F1tdb51c8!19sChIJIy-XaWP9i4gRuCOSGa9bxQk?authuser=0&hl=en&rclk=1
"Kathleen Fuller, P.C.","https://www.google.com/maps/place/Kathleen+Fuller,+P.C./data=!4m7!3m6!1s0x88895bc101a23451:0x39b9d340f10b9638!8m2!3d33.2699873!4d-86.3552936!16s%2Fg%2F11bytn9dpw!19sChIJUTSiAcFbiYgROJYL8UDTuTk?authuser=0&hl=en&rclk=1"
"Giddens, Rod","https://www.google.com/maps/place/Giddens,+Rod/data=!4m7!3m6!1s0x888bfd7b21d52c91:0xef2fe0ecf64a47e4!8m2!3d33.1674005!4d-86.2490324!16s%2Fg%2F11bzt8f067!19sChIJkSzVIXv9i4gR5EdK9uzgL-8?authuser=0&hl=en&rclk=1"
